,Transported,Age,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_True,VIP_True,Expense
2374,1,30.0,1,0,0,1,1,0,0.0
2375,1,24.0,1,0,0,0,1,0,0.0
2376,1,34.0,1,0,0,1,1,0,0.0
2377,1,30.0,1,0,0,1,1,0,0.0
2378,1,3.0,0,1,0,1,0,0,0.0
2379,1,32.0,0,1,0,1,1,0,0.0
2380,1,55.0,0,1,0,1,0,0,1.0
2381,1,0.0,0,1,0,1,1,0,0.0
2382,0,51.0,1,0,0,1,0,0,1.0
2383,1,0.0,0,0,1,0,1,0,0.0
2384,0,21.0,0,0,0,1,0,0,1.0
2385,0,2.0,0,0,0,1,0,0,0.0
2386,0,19.0,0,0,0,1,0,0,1.0
2387,1,24.0,0,1,0,1,1,0,0.0
2388,0,20.0,0,1,0,1,0,0,1.0
2389,1,42.0,1,0,0,1,0,0,1.0
2390,1,17.0,0,1,0,1,1,0,0.0
2391,0,32.0,0,1,0,1,0,0,1.0
2392,1,28.0,0,0,0,1,0,0,1.0
2393,1,21.0,1,0,0,0,1,0,0.0
2394,1,56.0,1,0,0,0,1,1,0.0
2395,1,28.0,1,0,0,0,1,0,0.0
2396,0,42.0,0,0,0,1,0,0,1.0
2397,0,18.0,0,0,0,1,0,0,1.0
2398,0,24.0,0,0,0,1,0,0,1.0
2399,0,20.0,0,0,0,1,0,0,1.0
2400,0,22.0,0,0,0,1,0,0,1.0
2401,0,22.0,0,0,0,1,0,0,1.0
2402,0,21.0,0,0,1,0,1,0,1.0
2403,1,28.0,0,0,0,1,0,0,1.0
2404,1,26.0,1,0,0,1,1,0,0.0
2405,1,50.0,1,0,0,0,1,0,0.0
2406,0,26.0,1,0,0,1,0,0,1.0
2407,0,30.0,1,0,0,1,0,1,1.0
2408,1,29.0,1,0,0,1,1,0,0.0
2409,0,8.0,0,0,0,1,0,0,0.0
2410,0,45.0,0,0,0,1,0,0,1.0
2411,1,35.0,0,0,1,0,1,0,0.0
2412,0,18.0,0,0,1,0,0,0,1.0
2413,0,23.0,0,0,0,1,0,0,1.0
2414,0,29.0,0,1,0,1,0,1,1.0
2415,0,18.0,0,1,0,1,0,0,1.0
2416,0,28.0,0,0,0,1,0,0,1.0
2417,1,34.0,1,0,0,1,1,0,0.0
2418,1,0.0,0,1,0,0,0,0,0.0
2419,1,4.0,0,1,0,1,1,0,0.0
2420,0,28.0,0,1,0,1,0,0,1.0
2421,1,8.0,0,1,0,1,0,0,0.0
2422,0,20.0,0,1,0,1,0,0,1.0
2423,1,20.0,0,1,0,1,1,0,0.0
2424,1,25.0,0,1,0,1,1,0,0.0
2425,0,31.0,0,1,0,0,0,0,1.0
2426,0,37.0,0,1,0,1,0,0,1.0
2427,0,21.0,0,0,0,1,1,0,0.0
2428,1,24.0,0,1,0,1,1,0,0.0
2429,0,34.0,0,1,0,1,1,0,0.0
2430,1,0.0,0,1,0,0,0,0,0.0
2431,0,25.0,0,1,0,1,1,0,0.0
2432,1,43.0,0,1,0,0,1,0,0.0
2433,0,28.82793046746535,0,0,0,1,0,0,1.0
2434,0,45.0,0,0,0,1,0,0,1.0
2435,1,63.0,1,0,0,1,1,0,0.0
2436,1,17.0,1,0,0,1,1,0,0.0
2437,1,35.0,1,0,0,0,0,0,1.0
2438,1,12.0,1,0,0,1,0,0,0.0
2439,1,28.82793046746535,0,0,1,0,1,0,0.0
2440,0,17.0,0,0,0,1,1,0,1.0
2441,0,32.0,0,0,1,0,0,0,1.0
2442,1,23.0,0,1,0,1,1,0,0.0
2443,0,17.0,0,0,0,0,0,0,1.0
2444,0,34.0,0,0,0,0,0,0,1.0
2445,0,15.0,0,0,0,1,0,0,1.0
2446,1,14.0,0,0,0,1,1,0,0.0
2447,0,22.0,0,0,0,1,0,0,1.0
2448,0,19.0,0,0,0,1,0,0,1.0
2449,0,40.0,0,0,1,0,0,1,1.0
2450,1,25.0,1,0,0,0,1,0,0.0
2451,0,51.0,1,0,0,0,0,0,1.0
2452,0,22.0,0,0,0,1,0,0,1.0
2453,1,50.0,0,1,0,0,1,0,0.0
2454,0,26.0,0,0,0,0,0,0,1.0
2455,1,39.0,0,1,0,1,1,0,1.0
2456,1,18.0,0,1,0,1,0,0,1.0
2457,0,22.0,0,0,0,1,0,0,1.0
2458,0,26.0,0,0,0,1,0,0,1.0
2459,0,19.0,0,0,0,1,0,0,1.0
2460,0,16.0,0,0,1,0,1,0,0.0
2461,0,24.0,0,1,0,1,0,0,1.0
2462,0,34.0,0,0,1,0,0,0,1.0
2463,1,55.0,1,0,0,1,0,0,1.0
2464,0,42.0,1,0,0,1,0,0,1.0
2465,1,14.0,1,0,0,1,1,0,0.0
2466,1,28.0,1,0,0,0,0,0,1.0
2467,1,26.0,1,0,0,0,1,0,0.0
2468,0,33.0,1,0,0,0,0,0,1.0
2469,0,24.0,0,0,0,1,0,0,1.0
2470,0,23.0,0,0,0,1,0,0,1.0
2471,0,16.0,0,1,0,1,0,0,1.0
2472,0,36.0,0,0,0,1,1,0,0.0
2473,1,44.0,1,0,0,0,1,0,0.0
2474,1,22.0,0,0,0,1,0,0,1.0
2475,0,30.0,0,0,0,1,1,0,0.0
2476,0,20.0,0,0,0,1,0,0,1.0
2477,0,21.0,0,0,0,1,0,1,1.0
2478,1,14.0,0,1,0,1,0,0,1.0
2479,0,27.0,0,0,0,1,0,0,1.0
2480,0,19.0,0,0,0,1,0,0,1.0
2481,1,21.0,0,0,0,1,1,0,0.0
2482,0,28.82793046746535,0,1,0,0,0,0,1.0
2483,1,13.0,0,0,0,0,0,0,1.0
2484,1,71.0,0,1,1,0,1,0,0.0
2485,0,28.0,0,1,0,1,1,0,0.0
2486,0,18.0,0,1,0,0,0,0,1.0
2487,0,23.0,0,0,0,0,0,0,1.0
2488,0,34.0,0,0,0,0,0,0,1.0
2489,0,20.0,0,0,0,1,0,0,1.0
2490,0,17.0,0,0,0,0,0,0,1.0
2491,0,21.0,0,0,1,0,0,0,1.0
2492,1,33.0,1,0,0,1,0,0,1.0
2493,1,34.0,1,0,0,0,0,0,1.0
2494,0,51.0,1,0,0,1,0,0,1.0
2495,1,21.0,0,0,0,1,0,0,1.0
2496,0,28.82793046746535,0,0,0,1,1,0,0.0
2497,0,31.0,0,0,0,1,0,0,1.0
2498,1,36.0,1,0,0,1,0,0,1.0
2499,0,39.0,1,0,0,1,0,0,1.0
2500,0,26.0,0,0,0,1,0,0,1.0
2501,1,51.0,0,0,0,1,0,0,1.0
2502,0,24.0,0,1,0,1,0,0,1.0
2503,1,27.0,0,0,0,0,0,0,1.0
2504,0,31.0,0,0,0,1,0,0,1.0
2505,0,24.0,0,0,0,1,0,0,1.0
2506,0,57.0,1,0,0,1,0,0,1.0
2507,0,36.0,1,0,0,0,0,1,1.0
2508,0,55.0,1,0,0,1,0,0,1.0
2509,0,28.82793046746535,1,0,0,0,1,0,0.0
2510,0,18.0,0,1,0,1,0,0,1.0
2511,0,27.0,0,1,0,1,0,1,1.0
2512,0,50.0,1,0,0,1,0,0,1.0
2513,0,24.0,0,0,0,1,0,0,1.0
2514,1,20.0,0,0,1,0,1,0,0.0
2515,1,24.0,0,0,0,1,1,0,0.0
2516,0,18.0,0,0,0,1,0,0,1.0
2517,0,44.0,0,0,0,1,0,0,1.0
2518,1,27.0,1,0,0,0,1,0,0.0
2519,1,58.0,1,0,0,1,0,0,1.0
2520,1,29.0,1,0,1,0,1,0,0.0
2521,1,23.0,0,0,1,0,0,0,1.0
2522,1,3.0,0,1,0,1,1,0,0.0
2523,1,0.0,0,1,0,1,0,0,0.0
2524,0,33.0,0,1,0,0,0,0,1.0
2525,1,12.0,0,1,0,1,0,1,0.0
2526,1,44.0,1,0,0,1,1,0,0.0
2527,1,20.0,0,0,0,1,1,0,0.0
2528,0,59.0,0,0,0,0,0,1,1.0
2529,0,18.0,0,0,0,1,0,0,1.0
2530,1,72.0,1,0,0,1,1,0,0.0
2531,0,23.0,0,0,1,0,0,0,1.0
2532,0,11.0,0,0,0,1,0,0,0.0
2533,1,1.0,0,0,0,1,1,0,0.0
2534,0,25.0,0,0,1,0,0,0,1.0
2535,1,25.0,0,1,0,0,1,0,0.0
2536,1,24.0,1,0,0,1,1,0,0.0
2537,1,54.0,1,0,0,1,0,0,1.0
2538,1,17.0,0,1,0,0,1,0,0.0
2539,0,48.0,0,1,0,1,0,0,1.0
2540,0,40.0,0,0,0,1,0,0,1.0
2541,0,2.0,0,0,0,1,1,0,0.0
2542,0,32.0,0,0,0,1,0,0,1.0
2543,1,15.0,0,0,0,1,1,0,0.0
2544,1,52.0,0,1,0,1,1,0,0.0
2545,0,16.0,0,0,0,1,0,0,1.0
2546,1,16.0,0,0,0,1,1,0,1.0
2547,1,16.0,0,0,0,0,1,1,0.0
2548,0,6.0,0,0,0,0,0,0,0.0
2549,1,10.0,0,1,0,1,0,0,0.0
2550,0,27.0,0,1,0,1,0,1,1.0
2551,1,45.0,1,0,0,0,0,0,1.0
2552,0,26.0,1,0,0,1,0,0,1.0
2553,0,29.0,0,1,0,1,0,0,1.0
2554,1,38.0,0,0,1,0,1,0,1.0
2555,1,19.0,0,0,0,1,0,0,1.0
2556,0,43.0,0,1,0,1,0,0,1.0
2557,0,15.0,0,0,0,1,0,0,1.0
2558,0,31.0,0,1,0,0,0,0,1.0
2559,0,52.0,0,1,0,1,0,0,1.0
2560,1,49.0,0,1,0,1,1,1,0.0
2561,1,29.0,0,0,0,0,0,0,1.0
2562,1,18.0,0,0,0,1,0,1,1.0
2563,1,41.0,0,1,0,0,1,0,0.0
2564,0,9.0,0,0,0,1,0,0,0.0
2565,0,28.82793046746535,0,0,1,0,1,0,0.0
2566,1,58.0,0,0,0,1,0,0,1.0
2567,0,39.0,0,0,1,0,0,0,1.0
2568,0,13.0,0,0,0,1,0,0,1.0
2569,1,36.0,1,0,0,0,1,0,0.0
2570,0,23.0,0,1,0,0,0,0,1.0
2571,1,24.0,0,0,1,0,1,0,1.0
2572,0,33.0,0,0,0,1,0,0,1.0
2573,0,18.0,0,0,0,1,1,0,0.0
2574,0,2.0,0,0,0,1,1,0,0.0
2575,1,0.0,0,0,0,1,1,0,0.0
2576,0,36.0,0,0,0,1,0,0,1.0
2577,0,15.0,0,0,0,0,0,0,1.0
2578,1,31.0,0,0,0,1,0,0,1.0
2579,1,42.0,0,0,0,1,0,0,1.0
2580,0,27.0,0,1,0,1,0,0,1.0
2581,1,36.0,0,0,0,1,0,0,1.0
2582,0,0.0,0,0,0,1,0,0,0.0
2583,0,3.0,0,0,0,1,1,0,0.0
2584,0,22.0,0,0,1,0,0,0,1.0
2585,0,56.0,0,0,0,1,0,0,1.0
2586,0,23.0,0,0,0,1,0,0,1.0
2587,0,25.0,0,1,0,1,0,0,1.0
2588,0,29.0,0,0,0,1,0,0,1.0
2589,0,17.0,0,0,0,1,0,0,1.0
2590,0,13.0,0,0,0,1,0,0,1.0
2591,1,35.0,0,1,0,1,0,1,1.0
2592,1,53.0,0,1,0,0,1,0,1.0
2593,0,24.0,0,0,0,1,0,0,1.0
2594,0,38.0,0,0,0,1,1,0,0.0
2595,1,21.0,1,0,0,0,1,0,0.0
2596,0,29.0,1,0,0,0,0,0,1.0
2597,1,46.0,0,0,0,1,0,0,1.0
2598,1,58.0,1,0,0,1,1,0,1.0
2599,1,53.0,0,0,1,0,0,0,1.0
2600,0,21.0,0,0,0,0,0,0,1.0
2601,0,27.0,0,0,1,0,1,0,0.0
2602,0,31.0,0,0,0,1,1,0,0.0
2603,1,23.0,1,0,0,0,1,1,0.0
2604,0,41.0,1,0,0,0,0,0,1.0
2605,0,29.0,1,0,0,1,0,0,1.0
2606,0,54.0,1,0,0,0,0,0,1.0
2607,1,43.0,1,0,0,0,0,0,1.0
2608,1,36.0,0,0,1,0,1,0,0.0
2609,1,48.0,0,0,0,1,0,0,1.0
2610,1,34.0,1,0,0,1,0,0,1.0
2611,0,42.0,1,0,0,1,0,0,1.0
2612,0,17.0,0,0,0,0,0,0,1.0
2613,0,22.0,0,0,0,1,0,0,1.0
2614,0,37.0,1,0,0,1,0,0,1.0
2615,1,38.0,1,0,0,0,1,0,0.0
2616,0,21.0,0,0,0,1,0,0,1.0
2617,1,23.0,0,1,1,0,1,0,0.0
2618,0,27.0,1,0,0,1,0,0,1.0
2619,1,23.0,0,0,0,1,0,0,1.0
2620,0,19.0,0,0,0,1,0,0,1.0
2621,0,28.0,0,1,0,1,0,0,1.0
2622,0,33.0,0,0,0,1,0,0,1.0
2623,0,24.0,0,0,1,0,1,0,0.0
2624,1,0.0,0,0,0,1,1,0,0.0
2625,1,41.0,0,0,0,1,1,0,0.0
2626,0,19.0,0,0,0,1,1,0,0.0
2627,0,44.0,0,0,0,1,0,0,1.0
2628,1,43.0,0,1,0,0,0,0,1.0
2629,1,14.0,0,0,0,1,1,0,0.0
2630,1,18.0,0,1,1,0,1,0,0.0
2631,0,25.0,0,1,0,1,0,0,1.0
2632,1,0.0,0,1,0,1,0,0,0.0
2633,1,4.0,0,1,0,0,1,0,0.0
2634,1,24.0,0,1,0,1,0,0,1.0
2635,0,38.0,0,0,0,1,0,0,1.0
2636,1,44.0,0,0,0,1,1,0,0.0
2637,1,57.0,0,0,0,0,1,0,0.0
2638,1,3.0,0,1,0,0,1,0,1.0
2639,0,5.0,0,0,0,1,1,1,1.0
2640,1,3.0,0,0,0,0,1,0,1.0
2641,1,18.0,0,0,0,0,1,0,0.0
2642,0,8.0,0,1,0,1,1,0,0.0
2643,1,21.0,0,1,0,1,1,0,0.0
2644,1,35.0,1,0,0,0,1,0,0.0
2645,1,47.0,0,1,0,1,1,0,0.0
2646,0,28.0,1,0,0,0,0,0,1.0
2647,0,49.0,1,0,0,1,0,0,1.0
2648,1,23.0,1,0,0,1,0,0,1.0
2649,0,19.0,1,0,0,1,0,0,1.0
2650,0,34.0,0,0,0,1,0,0,1.0
2651,1,40.0,1,0,0,1,0,1,1.0
2652,0,26.0,1,0,0,0,0,1,1.0
2653,0,23.0,0,0,1,0,0,0,1.0
2654,0,22.0,0,1,0,1,0,0,0.0
2655,1,51.0,1,0,0,1,0,0,1.0
2656,0,44.0,0,0,0,0,0,0,1.0
2657,0,50.0,0,1,0,1,0,0,1.0
2658,1,28.0,0,0,0,1,1,0,0.0
2659,1,13.0,0,0,0,1,1,0,0.0
2660,0,21.0,0,0,0,0,0,0,1.0
2661,1,20.0,0,0,0,1,0,0,1.0
2662,0,14.0,0,0,0,0,0,0,1.0
2663,0,38.0,1,0,0,0,0,0,1.0
2664,0,29.0,0,0,1,0,0,0,1.0
2665,1,36.0,1,0,0,1,1,0,0.0
2666,1,16.0,1,0,0,1,1,0,0.0
2667,1,40.0,1,0,0,1,1,0,1.0
2668,1,28.82793046746535,1,0,0,0,1,0,0.0
2669,1,18.0,0,0,1,0,0,0,1.0
2670,1,17.0,0,0,0,1,0,0,1.0
2671,1,32.0,0,1,0,1,1,0,0.0
2672,0,27.0,0,0,0,1,0,0,1.0
2673,0,34.0,0,1,0,1,0,0,1.0
2674,1,53.0,0,1,0,1,0,0,1.0
2675,1,36.0,1,0,0,1,1,1,0.0
2676,0,41.0,0,1,0,1,0,0,1.0
2677,0,51.0,0,1,0,1,0,0,1.0
2678,1,61.0,0,0,1,0,1,0,0.0
2679,1,59.0,0,0,0,1,0,0,1.0
2680,1,17.0,1,0,0,1,1,0,1.0
2681,1,27.0,1,0,0,1,1,0,0.0
2682,1,57.0,0,0,1,0,0,0,1.0
2683,0,39.0,0,1,0,0,0,0,1.0
2684,1,55.0,1,0,0,0,1,0,0.0
2685,0,42.0,0,0,0,1,0,0,1.0
2686,0,36.0,0,0,0,1,0,0,1.0
2687,1,42.0,0,1,0,1,0,0,1.0
2688,0,32.0,0,0,1,0,1,0,0.0
2689,0,6.0,0,0,0,0,0,0,0.0
2690,0,15.0,0,0,0,1,1,0,0.0
2691,1,28.0,0,0,0,1,0,0,1.0
2692,0,37.0,0,1,0,1,0,0,1.0
2693,0,44.0,0,0,0,1,0,0,1.0
2694,0,71.0,0,1,0,1,0,1,1.0
2695,0,44.0,1,0,0,1,0,0,1.0
2696,1,36.0,1,0,0,1,1,0,0.0
2697,0,18.0,0,0,0,1,0,0,1.0
2698,1,3.0,0,0,1,0,0,0,0.0
2699,0,12.0,0,0,0,0,1,0,0.0
2700,1,0.0,0,0,0,0,1,0,0.0
2701,0,29.0,0,0,0,1,0,0,1.0
2702,0,9.0,0,0,0,1,0,0,0.0
2703,0,27.0,0,0,0,0,0,0,1.0
2704,0,24.0,0,0,1,0,0,0,1.0
2705,1,38.0,0,0,0,1,0,0,1.0
2706,0,28.0,0,1,0,1,0,0,1.0
2707,1,26.0,0,1,0,1,1,0,0.0
2708,0,16.0,0,0,0,1,0,0,1.0
2709,1,24.0,0,0,1,0,0,0,1.0
2710,0,33.0,0,0,0,1,0,0,1.0
2711,0,24.0,0,0,0,0,0,0,1.0
2712,0,29.0,0,0,0,0,0,0,1.0
2713,1,25.0,0,0,0,1,0,0,1.0
2714,0,0.0,0,0,0,0,0,0,0.0
2715,0,13.0,0,1,0,1,0,0,1.0
2716,0,7.0,0,0,0,0,1,0,0.0
2717,0,32.0,0,0,1,0,0,0,1.0
2718,0,34.0,0,1,0,1,1,0,0.0
2719,0,49.0,0,1,0,1,0,0,1.0
2720,1,43.0,0,1,0,1,0,0,1.0
2721,1,0.0,0,1,0,1,0,0,0.0
2722,1,6.0,0,1,0,1,1,0,1.0
2723,1,23.0,0,0,0,1,0,0,1.0
2724,1,43.0,0,1,0,1,0,0,1.0
2725,1,23.0,0,1,0,0,1,0,0.0
2726,0,43.0,0,1,0,1,0,0,1.0
2727,1,41.0,0,1,0,0,1,0,0.0
2728,0,54.0,1,0,0,0,0,1,1.0
2729,1,51.0,1,0,0,1,1,0,1.0
2730,1,44.0,1,0,0,1,1,0,0.0
2731,1,48.0,0,0,1,0,1,0,0.0
2732,0,45.0,0,0,0,1,0,0,1.0
2733,0,20.0,0,0,1,0,0,0,1.0
2734,0,33.0,1,0,0,1,0,0,1.0
2735,0,21.0,0,0,0,1,0,0,1.0
2736,1,68.0,1,0,0,1,1,0,0.0
2737,1,23.0,0,0,1,0,0,0,1.0
2738,0,16.0,0,0,0,1,0,1,1.0
2739,0,35.0,0,0,0,1,0,0,1.0
2740,0,22.0,0,0,0,1,1,0,0.0
2741,0,51.0,0,0,0,1,0,0,1.0
2742,0,2.0,0,0,1,0,0,0,1.0
2743,0,29.0,0,0,0,0,1,0,0.0
2744,1,0.0,0,0,0,1,0,0,0.0
2745,1,39.0,0,0,0,0,1,0,0.0
2746,1,55.0,1,0,0,1,0,0,1.0
2747,0,22.0,0,0,0,1,1,0,1.0
2748,0,20.0,0,0,0,1,0,0,1.0
2749,1,25.0,0,1,0,0,0,0,1.0
2750,1,18.0,0,0,0,0,0,0,1.0
2751,0,28.0,0,0,1,0,0,0,1.0
2752,0,26.0,0,0,0,1,0,0,1.0
2753,0,28.0,0,0,1,0,0,0,1.0
2754,0,54.0,0,0,0,1,0,0,1.0
2755,0,56.0,0,0,0,1,0,0,1.0
2756,0,25.0,0,1,0,1,0,0,1.0
2757,0,26.0,1,0,0,1,0,0,1.0
2758,0,14.0,0,0,0,1,0,0,1.0
2759,1,21.0,0,0,0,1,0,0,1.0
2760,1,43.0,0,0,0,1,1,0,1.0
2761,0,37.0,0,0,0,0,0,0,1.0
2762,0,28.82793046746535,0,0,0,1,0,0,1.0
2763,1,38.0,1,0,0,1,0,0,1.0
2764,1,14.0,0,0,0,1,0,0,1.0
2765,0,20.0,0,0,1,0,1,0,1.0
2766,0,33.0,1,0,0,1,0,0,0.0
2767,1,33.0,1,0,0,0,1,0,0.0
2768,1,13.0,0,0,0,1,0,0,1.0
2769,0,37.0,1,0,0,1,0,0,1.0
2770,0,15.0,0,1,0,1,0,0,1.0
2771,0,33.0,1,0,0,0,0,0,1.0
2772,1,24.0,0,0,1,0,1,0,0.0
2773,0,49.0,0,1,1,0,0,0,1.0
2774,0,24.0,0,0,0,1,0,0,1.0
2775,0,24.0,0,0,0,1,0,0,1.0
2776,1,26.0,1,0,0,0,1,0,0.0
2777,1,40.0,1,0,0,0,1,0,0.0
2778,0,31.0,0,0,0,0,0,0,1.0
2779,1,47.0,1,0,0,0,0,0,1.0
2780,0,19.0,0,0,0,1,0,0,1.0
2781,0,38.0,1,0,0,0,0,1,1.0
2782,1,33.0,1,0,0,0,0,0,1.0
2783,1,45.0,1,0,0,1,1,0,0.0
2784,1,1.0,0,0,0,1,1,0,0.0
2785,0,32.0,0,0,0,1,0,0,1.0
2786,1,70.0,0,1,0,1,1,0,0.0
2787,0,19.0,0,0,1,0,0,0,1.0
2788,1,55.0,0,1,1,0,1,0,0.0
2789,0,48.0,1,0,0,1,0,0,1.0
2790,0,66.0,0,0,0,1,0,0,1.0
2791,0,13.0,0,1,0,1,0,0,1.0
2792,0,40.0,1,0,0,0,0,0,1.0
2793,1,35.0,0,0,0,1,0,0,1.0
2794,0,32.0,0,0,0,1,0,0,1.0
2795,0,51.0,0,1,0,1,0,0,1.0
2796,0,37.0,1,0,0,1,0,0,1.0
2797,0,31.0,0,0,0,1,0,0,1.0
2798,0,37.0,0,0,0,1,0,0,1.0
2799,0,38.0,1,0,0,1,0,0,1.0
2800,0,19.0,1,0,0,0,0,0,1.0
2801,1,33.0,0,1,0,1,1,0,0.0
2802,1,19.0,0,0,0,1,0,0,1.0
2803,1,31.0,0,0,0,1,0,0,1.0
2804,0,43.0,0,0,0,1,0,0,1.0
2805,0,22.0,0,0,0,1,1,0,0.0
2806,0,24.0,0,0,0,1,1,0,0.0
2807,0,21.0,1,0,0,0,0,0,1.0
2808,1,14.0,1,0,0,1,1,0,0.0
2809,1,30.0,1,0,0,0,0,0,1.0
2810,1,22.0,1,0,0,1,1,0,0.0
2811,0,11.0,0,0,0,1,0,0,0.0
2812,0,4.0,0,0,0,1,1,0,0.0
2813,0,0.0,0,0,0,1,0,0,0.0
2814,0,30.0,0,0,0,1,0,0,1.0
2815,0,21.0,0,0,1,0,0,0,1.0
2816,0,40.0,1,0,0,1,0,0,0.0
2817,0,57.0,0,0,1,0,0,0,1.0
2818,0,35.0,0,1,0,1,0,1,1.0
2819,0,32.0,1,0,0,1,0,0,0.0
2820,0,32.0,0,1,0,1,0,0,1.0
2821,0,30.0,0,0,0,1,0,0,1.0
2822,0,69.0,0,0,0,1,0,0,1.0
2823,0,21.0,0,0,0,1,1,0,0.0
2824,1,17.0,0,1,1,0,1,0,1.0
2825,0,16.0,0,1,0,1,0,0,1.0
2826,0,25.0,0,1,0,1,1,0,1.0
2827,1,25.0,1,0,0,1,0,0,1.0
2828,0,52.0,1,0,0,0,0,0,1.0
2829,0,13.0,0,0,0,1,0,0,1.0
2830,0,37.0,0,0,0,1,0,0,1.0
2831,0,13.0,0,1,0,1,0,0,1.0
2832,0,45.0,0,1,0,1,0,0,1.0
2833,0,55.0,0,1,0,1,1,0,0.0
2834,0,22.0,0,0,0,1,0,0,1.0
2835,0,39.0,0,0,0,1,0,0,1.0
2836,0,35.0,0,1,0,1,0,0,1.0
2837,1,19.0,0,0,1,0,1,0,0.0
2838,1,7.0,0,0,0,1,1,0,0.0
2839,0,19.0,0,0,0,1,0,0,1.0
2840,1,21.0,0,0,0,1,1,0,0.0
2841,1,37.0,1,0,0,0,0,0,1.0
2842,0,35.0,0,0,0,1,0,0,1.0
2843,1,22.0,0,0,0,1,1,0,0.0
2844,0,62.0,0,0,0,1,0,0,1.0
2845,1,41.0,0,0,0,1,1,0,0.0
2846,1,16.0,1,0,0,1,1,0,1.0
2847,0,26.0,1,0,0,1,0,0,1.0
2848,1,36.0,0,1,0,1,1,0,0.0
2849,1,28.82793046746535,0,0,1,0,1,0,0.0
2850,0,22.0,0,0,0,0,0,0,1.0
2851,0,40.0,0,0,0,1,0,0,1.0
2852,1,50.0,1,0,0,0,0,0,1.0
2853,1,57.0,1,0,0,1,1,0,0.0
2854,1,15.0,0,0,1,0,0,0,1.0
2855,0,23.0,1,0,0,0,0,0,1.0
2856,1,60.0,0,1,0,0,1,0,0.0
2857,0,72.0,0,0,0,1,1,0,1.0
2858,1,35.0,0,0,0,1,1,0,0.0
2859,0,28.0,1,0,0,1,0,0,0.0
2860,1,27.0,1,0,0,1,0,1,1.0
2861,0,14.0,1,0,0,1,0,0,1.0
2862,1,26.0,1,0,0,1,1,0,1.0
2863,0,22.0,0,0,0,1,0,0,1.0
2864,1,22.0,0,1,0,0,0,0,1.0
2865,0,71.0,0,1,1,0,0,0,1.0
2866,1,25.0,0,1,0,0,0,0,1.0
2867,1,27.0,0,1,0,1,1,0,0.0
2868,0,1.0,0,0,0,1,0,0,0.0
2869,1,52.0,0,0,0,1,0,0,1.0
2870,1,0.0,0,0,0,1,1,0,0.0
2871,1,30.0,1,0,0,0,1,0,0.0
2872,0,52.0,1,0,0,1,0,1,1.0
2873,1,12.0,0,0,0,1,0,0,0.0
2874,1,22.0,0,0,0,1,1,0,1.0
2875,1,24.0,0,0,0,1,0,0,1.0
2876,0,22.0,0,1,0,1,0,0,1.0
2877,0,15.0,0,0,1,0,1,1,0.0
2878,1,21.0,0,1,0,1,1,0,1.0
2879,1,56.0,0,1,0,0,1,0,0.0
2880,0,50.0,0,1,0,1,0,0,1.0
2881,0,20.0,0,0,0,1,0,0,1.0
2882,0,32.0,0,0,0,1,0,0,1.0
2883,0,28.0,0,0,0,1,1,0,0.0
2884,0,72.0,0,0,0,1,0,0,1.0
2885,1,25.0,0,1,0,1,1,0,0.0
2886,0,31.0,0,1,0,1,0,0,1.0
2887,1,6.0,0,0,1,0,1,0,0.0
2888,1,17.0,0,0,0,0,1,0,0.0
2889,1,12.0,0,1,0,1,1,0,0.0
2890,1,47.0,0,1,0,1,0,0,1.0
2891,1,46.0,0,1,0,1,1,0,0.0
2892,1,31.0,1,0,0,0,0,0,1.0
2893,1,36.0,1,0,0,1,0,0,0.0
2894,0,15.0,0,0,0,0,0,0,1.0
2895,0,38.0,0,1,0,1,0,0,1.0
2896,1,48.0,0,0,0,0,1,0,0.0
2897,1,21.0,0,0,0,1,1,0,0.0
2898,1,4.0,0,1,0,1,1,0,0.0
2899,1,31.0,0,1,0,1,1,0,0.0
2900,0,31.0,0,0,1,0,0,0,1.0
2901,1,62.0,1,0,1,0,0,1,1.0
2902,1,29.0,0,0,0,1,1,0,0.0
2903,0,30.0,0,0,0,1,0,0,1.0
2904,0,26.0,0,1,0,1,0,0,1.0
2905,0,43.0,0,1,0,1,0,0,1.0
2906,0,32.0,0,1,0,1,0,0,1.0
2907,1,24.0,0,1,0,0,1,0,1.0
2908,1,49.0,0,1,0,1,1,0,0.0
2909,1,21.0,0,0,0,1,0,0,1.0
2910,1,18.0,0,0,0,1,0,0,1.0
2911,1,18.0,0,0,0,1,1,0,0.0
2912,0,14.0,0,0,0,1,1,0,0.0
2913,0,21.0,0,1,0,1,0,0,1.0
2914,1,25.0,0,1,0,0,1,0,0.0
2915,0,56.0,1,0,0,0,0,0,1.0
2916,1,0.0,0,0,0,1,0,0,0.0
2917,0,55.0,0,0,0,1,0,0,1.0
2918,0,14.0,0,0,0,1,1,0,0.0
2919,0,13.0,0,1,0,1,0,0,1.0
2920,0,43.0,0,1,0,0,1,0,1.0
2921,0,39.0,0,0,0,1,1,1,0.0
2922,1,28.82793046746535,0,1,0,1,1,0,1.0
2923,1,24.0,0,0,0,1,0,0,1.0
2924,1,26.0,0,0,0,1,0,0,1.0
2925,1,22.0,0,0,0,0,1,0,0.0
2926,0,26.0,0,1,0,1,0,0,1.0
2927,1,19.0,0,1,0,0,0,0,1.0
2928,1,38.0,0,1,0,1,1,0,0.0
