,Transported,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,Destination,CryoSleep,VIP
1556,True,3.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
1557,True,0.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
1558,False,47.0,4.0,1303.0,830.0,774.0,2.0,Europa,55 Cancri e,False,False
1559,False,28.0,3202.0,458.07720329024676,0.0,0.0,5.0,Earth,TRAPPIST-1e,False,False
1560,True,40.0,0.0,807.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1561,False,17.0,1.0,160.0,37.0,0.0,304.8547912992357,Earth,TRAPPIST-1e,False,False
1562,False,21.0,0.0,0.0,218.0,109.0,5321.0,Earth,TRAPPIST-1e,False,False
1563,True,28.82793046746535,1150.0,0.0,6.0,4.0,0.0,Mars,TRAPPIST-1e,False,False
1564,False,41.0,0.0,82.0,3.0,0.0,718.0,Earth,TRAPPIST-1e,False,False
1565,False,20.0,0.0,1.0,0.0,905.0,0.0,Earth,TRAPPIST-1e,True,False
1566,False,56.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,False
1567,False,57.0,0.0,62.0,0.0,2136.0,178.0,Europa,TRAPPIST-1e,False,False
1568,True,48.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
1569,False,37.0,0.0,2390.0,0.0,1306.0,304.8547912992357,Europa,TRAPPIST-1e,False,False
1570,False,20.0,127.0,0.0,0.0,542.0,0.0,Earth,PSO J318.5-22,False,False
1571,True,36.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
1572,True,38.0,158.0,787.0,2820.0,311.1387779083431,86.0,Europa,TRAPPIST-1e,False,False
1573,False,22.0,2.0,0.0,6.0,101.0,536.0,Earth,TRAPPIST-1e,False,False
1574,False,31.0,2436.0,0.0,147.0,16.0,0.0,Mars,TRAPPIST-1e,False,False
1575,True,0.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1576,False,21.0,1481.0,0.0,881.0,0.0,0.0,Mars,55 Cancri e,False,False
1577,False,49.0,0.0,67.0,213.0,2.0,1442.0,Earth,TRAPPIST-1e,False,False
1578,False,44.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1579,False,28.82793046746535,0.0,859.0,0.0,6704.0,64.0,Europa,55 Cancri e,False,False
1580,False,29.0,7.0,0.0,0.0,797.0,0.0,Earth,TRAPPIST-1e,False,False
1581,False,16.0,876.0,0.0,5.0,1.0,16.0,Earth,55 Cancri e,False,False
1582,False,20.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
1583,False,26.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1584,False,19.0,5.0,87.0,0.0,0.0,304.8547912992357,Earth,TRAPPIST-1e,False,False
1585,False,34.0,1.0,89.0,0.0,793.0,0.0,Earth,TRAPPIST-1e,False,False
1586,True,38.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1587,False,51.0,0.0,260.0,91.0,0.0,264.0,Earth,55 Cancri e,False,False
1588,False,7.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
1589,True,3.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1590,False,26.0,714.0,450.0,208.0,0.0,44.0,Mars,TRAPPIST-1e,False,True
1591,False,27.0,233.0,554.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1592,False,7.0,224.687617481203,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1593,True,19.0,224.687617481203,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1594,False,28.0,0.0,26.0,88.0,5.0,754.0,Earth,TRAPPIST-1e,False,False
1595,False,27.0,3482.0,1234.0,1155.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
1596,True,31.0,0.0,458.07720329024676,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
1597,False,26.0,324.0,0.0,201.0,2.0,256.0,Earth,TRAPPIST-1e,False,False
1598,False,43.0,0.0,760.0,17.0,15331.0,427.0,Europa,TRAPPIST-1e,False,False
1599,False,23.0,0.0,13.0,0.0,773.0,0.0,Earth,TRAPPIST-1e,False,True
1600,True,14.0,0.0,0.0,0.0,0.0,0.0,Mars,PSO J318.5-22,True,False
1601,True,47.0,0.0,574.0,0.0,0.0,68.0,Earth,55 Cancri e,False,False
1602,True,17.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
1603,False,64.0,0.0,4.0,0.0,6200.0,622.0,Europa,TRAPPIST-1e,False,False
1604,False,13.0,1112.0,0.0,687.0,0.0,3.0,Mars,TRAPPIST-1e,False,False
1605,True,18.0,86.0,1164.0,516.0,0.0,0.0,Mars,55 Cancri e,False,False
1606,False,29.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True
1607,False,70.0,0.0,3.0,1.0,2.0,1290.0,Earth,PSO J318.5-22,False,False
1608,False,23.0,31.0,0.0,1247.0,0.0,47.0,Mars,TRAPPIST-1e,False,False
1609,True,23.0,2210.0,0.0,89.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
1610,False,35.0,1313.0,0.0,24.0,0.0,1.0,Mars,TRAPPIST-1e,False,False
1611,False,17.0,1744.0,0.0,136.0,8.0,8.0,Mars,TRAPPIST-1e,False,False
1612,True,26.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1613,False,15.0,1554.0,0.0,646.0,20.0,1241.0,Mars,TRAPPIST-1e,False,False
1614,False,19.0,285.0,54.0,1246.0,102.0,0.0,Mars,TRAPPIST-1e,False,False
1615,True,20.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
1616,False,51.0,437.0,244.0,908.0,825.0,0.0,Earth,TRAPPIST-1e,True,False
1617,False,17.0,139.0,0.0,959.0,21.0,0.0,Mars,TRAPPIST-1e,True,False
1618,False,27.0,103.0,1.0,49.0,2421.0,24.0,Mars,TRAPPIST-1e,False,False
1619,False,43.0,84.0,726.0,2.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1620,False,5.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1621,False,17.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1622,True,40.0,813.0,0.0,473.0,236.0,0.0,Earth,TRAPPIST-1e,False,False
1623,False,38.0,4.0,0.0,0.0,0.0,1679.0,Earth,TRAPPIST-1e,False,False
1624,True,20.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1625,False,13.0,0.0,0.0,173.72916912197996,0.0,0.0,Earth,TRAPPIST-1e,True,False
1626,False,15.0,320.0,36.0,5.0,0.0,640.0,Earth,TRAPPIST-1e,False,False
1627,False,15.0,852.0,0.0,0.0,135.0,0.0,Earth,TRAPPIST-1e,False,True
1628,True,59.0,8.0,1563.0,0.0,73.0,31.0,Europa,55 Cancri e,False,False
1629,False,24.0,0.0,201.0,0.0,0.0,603.0,Earth,TRAPPIST-1e,False,False
1630,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,False
1631,False,52.0,1279.0,0.0,1061.0,359.0,0.0,Mars,55 Cancri e,False,False
1632,False,38.0,553.0,0.0,0.0,87.0,243.0,Earth,TRAPPIST-1e,False,False
1633,True,26.0,21.0,0.0,499.0,568.0,0.0,Earth,TRAPPIST-1e,False,False
1634,True,17.0,68.0,0.0,0.0,0.0,795.0,Earth,55 Cancri e,False,False
1635,True,17.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
1636,True,20.0,1.0,808.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
1637,False,15.0,1336.0,108.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1638,True,30.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1639,False,22.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
1640,False,18.0,0.0,0.0,19.0,467.0,304.8547912992357,Earth,TRAPPIST-1e,False,False
1641,True,22.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
1642,True,20.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
1643,False,22.0,762.0,13.0,10.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1644,False,34.0,49.0,478.0,387.0,0.0,0.0,Mars,PSO J318.5-22,False,True
1645,False,28.0,0.0,1310.0,0.0,221.0,6064.0,Europa,TRAPPIST-1e,False,False
1646,True,50.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1647,True,19.0,0.0,0.0,496.0,13.0,0.0,Earth,55 Cancri e,False,False
1648,False,21.0,0.0,0.0,0.0,2.0,807.0,Earth,TRAPPIST-1e,False,False
1649,False,0.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1650,True,4.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1651,False,59.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
1652,True,15.0,1006.0,1.0,0.0,0.0,308.0,Earth,55 Cancri e,False,False
1653,True,24.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1654,False,26.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1655,False,67.0,26.0,809.0,0.0,39.0,26.0,Earth,TRAPPIST-1e,False,False
1656,False,55.0,587.0,0.0,0.0,318.0,3.0,Earth,TRAPPIST-1e,False,False
1657,False,50.0,742.0,21.0,10.0,26.0,4.0,Earth,TRAPPIST-1e,False,False
1658,False,23.0,145.0,490.0,17.0,49.0,1.0,Earth,55 Cancri e,False,False
1659,True,21.0,2400.0,7.0,0.0,20.0,0.0,Earth,PSO J318.5-22,False,False
1660,False,15.0,104.0,458.07720329024676,0.0,174.0,253.0,Earth,55 Cancri e,False,False
1661,True,41.0,0.0,3240.0,0.0,59.0,0.0,Europa,TRAPPIST-1e,False,False
1662,True,59.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1663,False,18.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
1664,False,21.0,112.0,0.0,0.0,0.0,1333.0,Earth,55 Cancri e,False,False
1665,True,14.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
1666,True,50.0,3677.0,782.0,0.0,6.0,1168.0,Europa,TRAPPIST-1e,False,False
1667,True,32.0,2973.0,3368.0,124.0,57.0,42.0,Europa,TRAPPIST-1e,False,False
1668,True,46.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
1669,False,28.82793046746535,0.0,24.0,0.0,732.0,0.0,Earth,TRAPPIST-1e,False,False
1670,True,58.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1671,True,15.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
1672,True,35.0,0.0,338.0,436.0,311.1387779083431,0.0,Earth,TRAPPIST-1e,False,False
1673,False,30.0,1220.0,0.0,49.0,39.0,0.0,Mars,TRAPPIST-1e,False,False
1674,True,30.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1675,True,43.0,0.0,0.0,870.0,0.0,14.0,Earth,TRAPPIST-1e,False,False
1676,False,21.0,0.0,0.0,809.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1677,False,15.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
1678,True,37.0,164.0,603.0,0.0,0.0,11.0,Earth,55 Cancri e,False,False
1679,True,28.0,0.0,11026.0,0.0,0.0,12.0,Europa,55 Cancri e,False,False
1680,False,28.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1681,False,40.0,596.0,458.07720329024676,135.0,73.0,0.0,Earth,TRAPPIST-1e,False,True
1682,False,42.0,28.0,0.0,0.0,0.0,591.0,Earth,55 Cancri e,False,False
1683,False,21.0,0.0,0.0,0.0,311.1387779083431,0.0,Earth,PSO J318.5-22,True,False
1684,False,31.0,0.0,0.0,0.0,311.1387779083431,0.0,Mars,55 Cancri e,True,False
1685,False,51.0,28.0,94.0,0.0,34.0,638.0,Earth,TRAPPIST-1e,False,False
1686,False,73.0,27.0,2.0,71.0,1208.0,0.0,Mars,TRAPPIST-1e,False,False
1687,True,26.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,True
1688,True,33.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
1689,False,39.0,1.0,275.0,33.0,376.0,105.0,Earth,TRAPPIST-1e,False,False
1690,False,19.0,5.0,639.0,0.0,84.0,180.0,Earth,TRAPPIST-1e,False,True
1691,True,12.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
1692,False,10.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
1693,False,0.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1694,True,0.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1695,True,1.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1696,False,33.0,0.0,0.0,2.0,787.0,1.0,Earth,TRAPPIST-1e,False,False
1697,False,23.0,0.0,169.0,0.0,553.0,0.0,Earth,55 Cancri e,False,False
1698,True,5.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1699,True,24.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1700,False,26.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
1701,False,30.0,0.0,3722.0,4.0,140.0,4045.0,Europa,55 Cancri e,False,False
1702,False,33.0,0.0,763.0,8.0,2.0,30.0,Earth,TRAPPIST-1e,False,False
1703,False,56.0,4694.0,0.0,2661.0,51.0,0.0,Mars,TRAPPIST-1e,False,False
1704,True,25.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
1705,False,28.82793046746535,928.0,20.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True
1706,True,25.0,9.0,852.0,73.0,12.0,57.0,Mars,TRAPPIST-1e,False,False
1707,False,18.0,0.0,0.0,454.0,0.0,263.0,Earth,55 Cancri e,False,False
1708,True,60.0,1891.0,640.0,0.0,360.0,52.0,Europa,TRAPPIST-1e,False,True
1709,True,41.0,0.0,2334.0,1.0,6.0,23.0,Europa,TRAPPIST-1e,False,False
1710,False,16.0,112.0,0.0,38.0,77.0,443.0,Earth,PSO J318.5-22,False,False
1711,True,17.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1712,False,26.0,224.687617481203,4.0,361.0,0.0,19.0,Earth,TRAPPIST-1e,False,False
1713,True,31.0,2.0,811.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1714,True,67.0,143.0,68.0,496.0,182.0,9.0,Mars,TRAPPIST-1e,False,False
1715,False,16.0,224.687617481203,231.0,569.0,2.0,0.0,Earth,55 Cancri e,False,False
1716,False,24.0,0.0,94.0,1.0,56.0,427.0,Earth,55 Cancri e,False,False
1717,True,19.0,0.0,1333.0,3.0,624.0,254.0,Earth,55 Cancri e,False,False
1718,True,48.0,0.0,3578.0,80.0,123.0,304.8547912992357,Europa,55 Cancri e,False,False
1719,True,30.0,1.0,6398.0,0.0,2.0,295.0,Europa,TRAPPIST-1e,False,False
1720,True,22.0,0.0,8882.0,21.0,2204.0,19.0,Europa,TRAPPIST-1e,False,False
1721,True,28.0,0.0,4424.0,3.0,207.0,1572.0,Europa,TRAPPIST-1e,False,True
1722,True,23.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
1723,False,29.0,0.0,699.0,0.0,0.0,1955.0,Europa,TRAPPIST-1e,False,False
1724,False,22.0,0.0,0.0,0.0,0.0,304.8547912992357,Earth,TRAPPIST-1e,True,False
1725,False,48.0,140.0,127.0,0.0,4102.0,521.0,Europa,55 Cancri e,False,False
1726,True,26.0,17.0,0.0,1582.0,0.0,0.0,Mars,55 Cancri e,False,False
1727,True,23.0,1639.0,1218.0,0.0,1.0,0.0,Earth,TRAPPIST-1e,False,False
1728,False,55.0,1104.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1729,False,46.0,2249.0,153.0,137.0,311.1387779083431,194.0,Europa,TRAPPIST-1e,False,False
1730,False,38.0,0.0,0.0,0.0,0.0,1381.0,Earth,PSO J318.5-22,False,False
1731,True,2.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1732,True,3.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1733,False,20.0,0.0,0.0,0.0,788.0,16.0,Earth,TRAPPIST-1e,False,False
1734,False,65.0,5.0,317.0,173.72916912197996,0.0,123.0,Earth,TRAPPIST-1e,False,False
1735,False,28.82793046746535,181.0,0.0,2.0,0.0,663.0,Earth,TRAPPIST-1e,False,False
1736,False,25.0,113.0,0.0,0.0,1282.0,0.0,Earth,TRAPPIST-1e,False,False
1737,False,54.0,0.0,316.0,257.0,0.0,0.0,Earth,PSO J318.5-22,False,False
1738,False,25.0,0.0,0.0,1.0,735.0,25.0,Earth,55 Cancri e,False,False
1739,True,14.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1740,True,53.0,0.0,13527.0,0.0,0.0,771.0,Europa,55 Cancri e,False,False
1741,True,0.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1742,False,39.0,0.0,43.0,864.0,0.0,85.0,Earth,TRAPPIST-1e,False,False
1743,True,22.0,8.0,710.0,0.0,27.0,0.0,Earth,TRAPPIST-1e,False,False
1744,False,31.0,120.0,0.0,657.0,52.0,0.0,Mars,55 Cancri e,False,False
1745,True,24.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,False
1746,False,35.0,0.0,1.0,0.0,0.0,3156.0,Europa,TRAPPIST-1e,False,True
1747,False,35.0,95.0,3441.0,0.0,391.0,318.0,Europa,55 Cancri e,False,False
1748,True,32.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1749,False,61.0,953.0,415.0,974.0,0.0,133.0,Mars,TRAPPIST-1e,False,False
1750,True,58.0,14.0,0.0,1081.0,0.0,0.0,Earth,55 Cancri e,False,False
1751,False,26.0,1752.0,22.0,0.0,4.0,304.8547912992357,Mars,TRAPPIST-1e,False,False
1752,False,4.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,True
1753,False,1.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1754,True,8.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1755,False,7.0,0.0,0.0,0.0,0.0,304.8547912992357,Earth,TRAPPIST-1e,False,False
1756,False,25.0,0.0,60.0,0.0,646.0,1115.0,Earth,TRAPPIST-1e,True,False
1757,False,6.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
1758,False,29.0,0.0,0.0,0.0,0.0,865.0,Earth,TRAPPIST-1e,False,False
1759,True,64.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1760,True,31.0,0.0,1983.0,0.0,172.0,52.0,Europa,TRAPPIST-1e,False,True
1761,False,25.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1762,True,30.0,0.0,458.07720329024676,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1763,False,0.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1764,False,29.0,0.0,0.0,0.0,486.0,1479.0,Earth,PSO J318.5-22,True,False
1765,False,37.0,28.0,25.0,26.0,806.0,3.0,Earth,TRAPPIST-1e,False,False
1766,False,49.0,0.0,0.0,0.0,724.0,0.0,Earth,TRAPPIST-1e,False,False
1767,False,36.0,0.0,583.0,1789.0,19.0,1009.0,Europa,TRAPPIST-1e,False,False
1768,False,20.0,470.0,128.0,0.0,0.0,9.0,Earth,55 Cancri e,False,False
1769,True,20.0,2215.0,0.0,0.0,86.0,0.0,Earth,TRAPPIST-1e,False,False
1770,True,18.0,0.0,16263.0,72.0,0.0,15.0,Europa,55 Cancri e,True,False
1771,True,17.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
1772,False,48.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1773,False,26.0,0.0,3.0,176.0,611.0,0.0,Earth,TRAPPIST-1e,False,False
1774,False,35.0,0.0,88.0,718.0,46.0,0.0,Earth,TRAPPIST-1e,False,False
1775,True,30.0,116.0,0.0,0.0,728.0,29.0,Earth,TRAPPIST-1e,False,False
1776,False,22.0,0.0,0.0,22.0,0.0,702.0,Earth,TRAPPIST-1e,False,False
1777,False,5.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1778,False,43.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
1779,False,52.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1780,True,50.0,5.0,809.0,0.0,309.0,731.0,Europa,TRAPPIST-1e,False,False
1781,True,29.0,4.0,841.0,0.0,363.0,1107.0,Europa,TRAPPIST-1e,False,False
1782,False,19.0,0.0,748.0,158.0,5037.0,44.0,Europa,55 Cancri e,False,False
1783,True,39.0,0.0,10153.0,1.0,78.0,5063.0,Europa,55 Cancri e,False,False
1784,True,38.0,0.0,354.0,0.0,1806.0,0.0,Europa,TRAPPIST-1e,False,False
1785,False,21.0,224.687617481203,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
1786,False,25.0,11.0,44.0,397.0,0.0,0.0,Earth,PSO J318.5-22,False,False
1787,True,42.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
1788,True,36.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
1789,False,19.0,42.0,0.0,345.0,1431.0,0.0,Earth,TRAPPIST-1e,False,False
1790,False,42.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1791,False,40.0,1465.0,39.0,0.0,0.0,1225.0,Earth,55 Cancri e,False,False
1792,False,14.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1793,False,50.0,224.687617481203,1810.0,0.0,126.0,247.0,Europa,TRAPPIST-1e,False,False
1794,False,18.0,1218.0,0.0,34.0,1095.0,0.0,Mars,TRAPPIST-1e,False,False
1795,False,46.0,8.0,652.0,0.0,5.0,90.0,Earth,TRAPPIST-1e,False,False
1796,False,28.82793046746535,0.0,51.0,0.0,37.0,704.0,Earth,TRAPPIST-1e,False,False
1797,True,15.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
1798,False,22.0,1744.0,79.0,0.0,12.0,1514.0,Europa,55 Cancri e,False,False
1799,False,0.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
1800,True,52.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
1801,True,38.0,34.0,2043.0,0.0,1339.0,0.0,Europa,TRAPPIST-1e,False,False
1802,False,46.0,731.0,0.0,288.0,0.0,2.0,Mars,TRAPPIST-1e,False,False
1803,False,23.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
1804,True,63.0,0.0,4286.0,18.0,4.0,872.0,Europa,TRAPPIST-1e,False,False
1805,True,24.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
1806,False,50.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1807,False,20.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
1808,False,55.0,2424.0,0.0,1.0,0.0,284.0,Mars,TRAPPIST-1e,False,False
1809,True,21.0,0.0,0.0,107.0,166.0,388.0,Earth,PSO J318.5-22,False,False
1810,True,56.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
1811,True,45.0,10.0,0.0,0.0,311.1387779083431,0.0,Earth,TRAPPIST-1e,False,False
1812,False,18.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
1813,False,47.0,7.0,877.0,17.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1814,True,36.0,0.0,0.0,1508.0,110.0,117.0,Earth,TRAPPIST-1e,False,False
1815,False,57.0,975.0,0.0,295.0,39.0,0.0,Mars,TRAPPIST-1e,False,True
1816,False,13.0,3037.0,10.0,43.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
1817,False,27.0,120.0,0.0,1476.0,3.0,0.0,Mars,TRAPPIST-1e,False,False
1818,False,20.0,717.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1819,False,47.0,0.0,444.0,328.0,56.0,304.8547912992357,Earth,TRAPPIST-1e,False,False
1820,False,15.0,0.0,0.0,787.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
1821,False,34.0,0.0,0.0,53.0,731.0,0.0,Earth,TRAPPIST-1e,False,False
1822,False,21.0,942.0,0.0,0.0,0.0,7.0,Earth,TRAPPIST-1e,False,False
1823,False,51.0,0.0,0.0,0.0,101.0,1357.0,Earth,TRAPPIST-1e,False,False
1824,False,23.0,382.0,0.0,398.0,8.0,0.0,Earth,TRAPPIST-1e,False,False
1825,False,58.0,0.0,0.0,0.0,0.0,717.0,Earth,TRAPPIST-1e,False,False
1826,False,37.0,2765.0,0.0,1134.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
1827,True,44.0,708.0,0.0,5.0,0.0,74.0,Mars,PSO J318.5-22,False,True
1828,False,25.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1829,True,15.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
1830,False,40.0,0.0,382.0,0.0,1.0,3822.0,Europa,TRAPPIST-1e,False,False
1831,True,29.0,0.0,433.0,4899.0,393.0,260.0,Europa,55 Cancri e,False,False
1832,True,36.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1833,True,21.0,0.0,0.0,677.0,4.0,0.0,Earth,PSO J318.5-22,False,False
1834,True,35.0,302.0,6.0,0.0,6.0,613.0,Earth,TRAPPIST-1e,False,False
1835,False,24.0,3.0,361.0,94.0,824.0,160.0,Earth,TRAPPIST-1e,False,False
1836,False,2.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
1837,True,0.0,224.687617481203,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
1838,False,43.0,0.0,0.0,0.0,1200.0,17.0,Earth,TRAPPIST-1e,False,False
1839,False,63.0,224.687617481203,869.0,1.0,375.0,3377.0,Europa,TRAPPIST-1e,False,False
1840,True,30.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,True
1841,True,38.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
1842,True,27.0,224.687617481203,21066.0,0.0,2448.0,2293.0,Europa,55 Cancri e,False,False
1843,False,54.0,3.0,0.0,56.0,633.0,0.0,Earth,PSO J318.5-22,False,False
1844,True,39.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
